parameters,FITNESS,bps,mps,caf,sbw,avgdistance_all,avgdistance_poi,watchdog_hitrate,count_packets_rec,count_poi_rec,count_cc_rec,count_cc_ignored_in_silence,count_cc_pointer_rec,count_data_ignored_in_silence,count_data_ignored_in_timeoput,count_data_ecc_matches,count_watchdog_ecc_matches,secret_bits_count,timestamp_start,timestamp_stop,duration_seconds,source_ip,comment
broadcast_bpf:ISD:8b:0r:7m:none,0.025694118,0.2184,0.0273,1.142857143,0.972691808,8.22459893,8.22459893,0.117647059,1538,1538,229,0,187,573,40,187,22,176,1743226732,3/29/2025 6:52,805.7494428,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,0.019,0.184,0.023,1.142857143,0.924623116,8.652173913,8.652173913,0.10326087,1592,1592,229,0,184,604,43,184,19,152,1743227545,3/29/2025 7:06,826.2606318,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3699,2.3699,0.2962,1.142857143,1.125077785,7.110619469,7.110619469,1,1607,1607,229,1,226,585,0,226,226,1808,1743228773,3/29/2025 7:25,762.913121,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3719,2.3719,0.2965,1.142857143,1.127182045,7.097345133,7.097345133,1,1604,1604,229,1,226,605,0,226,226,1808,1743229543,3/29/2025 7:38,762.2465849,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.272,2.272,0.284,1.142857143,1.030337722,7.764444444,7.764444444,1,1747,1747,229,2,225,667,0,225,225,1800,1743230313,3/29/2025 7:51,792.2510779,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3694,2.3694,0.2962,1.142857143,1.188481675,6.731277533,6.731277533,1,1528,1528,229,0,227,566,0,227,227,1816,1743231113,3/29/2025 8:04,766.4520879,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4228,2.4228,0.3029,1.142857143,1.14866582,6.96460177,6.96460177,1,1574,1574,229,1,226,585,0,226,226,1808,1743231888,3/29/2025 8:17,746.242095,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2746,2.2746,0.2843,1.142857143,1.099386503,7.276785714,7.276785714,1,1630,1630,229,3,224,612,0,224,224,1792,1743232640,3/29/2025 8:30,787.8311598,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4119,2.4119,0.3015,1.142857143,1.113300493,7.185840708,7.185840708,1,1624,1624,229,1,226,610,0,226,226,1808,1743233435,3/29/2025 8:43,749.604841,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2227,2.2227,0.2778,1.142857143,1.090036014,7.339207048,7.339207048,1,1666,1666,229,0,227,631,0,227,227,1816,1743234193,3/29/2025 8:56,817.0107329,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3381,2.3381,0.2923,1.142857143,1.075829384,7.436123348,7.436123348,1,1688,1688,229,0,227,635,0,227,227,1816,1743235016,3/29/2025 9:09,776.7096448,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3305,2.3305,0.2913,1.142857143,1.11662531,7.164444444,7.164444444,1,1612,1612,229,2,225,603,0,225,225,1800,1743235800,3/29/2025 9:22,772.372642,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3286,2.3286,0.2911,1.142857143,1.154586273,6.928888889,6.928888889,1,1559,1559,229,2,225,586,0,225,225,1800,1743236579,3/29/2025 9:35,772.9807589,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.428,2.428,0.3035,1.142857143,1.105651106,7.235555556,7.235555556,1,1628,1628,229,2,225,621,0,225,225,1800,1743237357,3/29/2025 9:48,741.3480768,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4047,2.4047,0.3006,1.142857143,1.10617284,7.232142857,7.232142857,1,1620,1620,229,3,224,610,0,224,224,1792,1743238106,3/29/2025 10:00,745.2130611,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3513,2.3513,0.2939,1.142857143,1.151592357,6.946902655,6.946902655,1,1570,1570,229,1,226,593,0,226,226,1808,1743238858,3/29/2025 10:13,768.93997,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.359,2.359,0.2949,1.142857143,1.062904174,7.526548673,7.526548673,1,1701,1701,229,1,226,641,0,226,226,1808,1743239635,3/29/2025 10:26,766.41272,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.307,2.307,0.2884,1.142857143,1.165048544,6.866666667,6.866666667,1,1545,1545,229,2,225,585,0,225,225,1800,1743240409,3/29/2025 10:39,780.2383111,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2622,2.2622,0.2828,1.142857143,1.164102564,6.872246696,6.872246696,1,1560,1560,229,0,227,585,0,227,227,1816,1743241197,3/29/2025 10:53,802.773288,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3699,2.3699,0.2962,1.142857143,1.104294479,7.244444444,7.244444444,1,1630,1630,229,2,225,587,0,225,225,1800,1743242007,3/29/2025 11:06,759.533673,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2679,2.2679,0.2835,1.142857143,1.144303797,6.991150442,6.991150442,1,1580,1580,229,1,226,588,0,226,226,1808,1743242774,3/29/2025 11:19,797.197926,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.1164,2.1164,0.2646,1.142857143,1.131414268,7.07079646,7.07079646,1,1598,1598,229,1,226,596,0,226,226,1808,1743243578,3/29/2025 11:33,854.2771039,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.1785,2.1785,0.2723,1.142857143,1.144310235,6.991111111,6.991111111,1,1573,1573,229,2,225,580,0,225,225,1800,1743244440,3/29/2025 11:47,826.2720101,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2776,2.2776,0.2847,1.142857143,1.179386823,6.783185841,6.783185841,1,1533,1533,229,1,226,574,0,226,226,1808,1743245273,3/29/2025 12:01,793.80352,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2357,2.2357,0.2795,1.142857143,1.155951623,6.920704846,6.920704846,1,1571,1571,229,0,227,589,0,227,227,1816,1743246075,3/29/2025 12:14,812.264112,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4255,2.4255,0.3032,1.142857143,1.218328841,6.566371681,6.566371681,1,1484,1484,229,1,226,543,0,226,226,1808,1743246895,3/29/2025 12:27,745.4093599,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4339,2.4339,0.3042,1.142857143,1.187910644,6.734513274,6.734513274,1,1522,1522,229,1,226,551,0,226,226,1808,1743247647,3/29/2025 12:39,742.8391528,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.1754,2.1754,0.2719,1.142857143,1.150094997,6.955947137,6.955947137,1,1579,1579,229,0,227,592,0,227,227,1816,1743248397,3/29/2025 12:53,834.7832909,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.427,2.427,0.3034,1.142857143,1.244688143,6.427312775,6.427312775,1,1459,1459,229,0,227,542,0,227,227,1816,1743249240,3/29/2025 13:06,748.236825,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.379073128,2.3896,0.2987,1.142857143,1.085475194,7.370044053,7.370044053,0.995594714,1673,1673,229,0,227,626,0,227,226,1808,1743249996,3/29/2025 13:19,756.598444,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4347,2.4347,0.3043,1.142857143,1.006148686,7.951111111,7.951111111,1,1789,1789,229,2,225,660,0,225,225,1800,1743250759,3/29/2025 13:31,739.3001001,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.392,2.392,0.299,1.142857143,1.235816815,6.473451327,6.473451327,1,1463,1463,229,1,226,530,0,226,226,1808,1743251506,3/29/2025 13:44,755.86689,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3587,2.3587,0.2948,1.142857143,1.20212766,6.654867257,6.654867257,1,1504,1504,229,1,226,547,0,226,226,1808,1743252269,3/29/2025 13:57,766.534873,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2172,2.2172,0.2772,1.142857143,1.090470446,7.336283186,7.336283186,1,1658,1658,229,1,226,618,0,226,226,1808,1743253042,3/29/2025 14:10,815.4295371,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.41,2.41,0.3012,1.142857143,1.205843293,6.634361233,6.634361233,1,1506,1506,229,0,227,559,0,227,227,1816,1743253865,3/29/2025 14:23,753.5354218,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4717,2.4717,0.309,1.142857143,1.220338983,6.555555556,6.555555556,1,1475,1475,229,2,225,536,0,225,225,1800,1743254625,3/29/2025 14:35,728.247102,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3216,2.3216,0.2902,1.142857143,1.168597169,6.845814978,6.845814978,1,1554,1554,229,0,227,567,0,227,227,1816,1743255362,3/29/2025 14:49,782.210772,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3843,2.3843,0.298,1.142857143,1.105651106,7.235555556,7.235555556,1,1628,1628,229,2,225,602,0,225,225,1800,1743256152,3/29/2025 15:01,754.94626,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3244,2.3244,0.2906,1.142857143,1.18127884,6.772321429,6.772321429,1,1517,1517,229,3,224,535,0,224,224,1792,1743256914,3/29/2025 15:14,770.9394078,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.156,2.156,0.2695,1.142857143,1.101941748,7.259911894,7.259911894,1,1648,1648,229,0,227,606,0,227,227,1816,1743257692,3/29/2025 15:28,842.286978,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2705,2.2705,0.2838,1.142857143,1.179987005,6.779735683,6.779735683,1,1539,1539,229,0,227,567,0,227,227,1816,1743258543,3/29/2025 15:42,799.829632,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3577,2.3577,0.2947,1.142857143,1.150094997,6.955947137,6.955947137,1,1579,1579,229,0,227,550,0,227,227,1816,1743259349,3/29/2025 15:55,770.2295649,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3641,2.3641,0.2955,1.142857143,1.180156658,6.778761062,6.778761062,1,1532,1532,229,1,226,566,0,226,226,1808,1743260127,3/29/2025 16:08,764.7676411,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3564,2.3564,0.2945,1.142857143,1.188481675,6.731277533,6.731277533,1,1528,1528,229,0,227,563,0,227,227,1816,1743260899,3/29/2025 16:21,770.6744599,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2205,2.2205,0.2776,1.142857143,1.19655857,6.685840708,6.685840708,1,1511,1511,229,1,226,563,0,226,226,1808,1743261677,3/29/2025 16:34,814.2452159,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3113,2.3113,0.2889,1.142857143,1.144303797,6.991150442,6.991150442,1,1580,1580,229,1,226,581,0,226,226,1808,1743262500,3/29/2025 16:48,782.2373891,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2955,2.2955,0.2869,1.142857143,1.099386503,7.276785714,7.276785714,1,1630,1630,229,3,224,568,0,224,224,1792,1743263288,3/29/2025 17:01,780.6485429,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.6084,2.6084,0.326,1.142857143,1.052143685,7.603524229,7.603524229,1,1726,1726,229,0,227,572,0,227,227,1816,1743264076,3/29/2025 17:12,696.2172379,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.44,2.44,0.305,1.142857143,1.047893826,7.634361233,7.634361233,1,1733,1733,229,0,227,631,0,227,227,1816,1743264780,3/29/2025 17:25,744.266551,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.557133036,2.5686,0.3211,1.142857143,1.03583815,7.723214286,7.723214286,0.995535714,1730,1730,229,3,224,603,0,224,223,1784,1743265530,3/29/2025 17:37,694.5486619,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3034,2.3034,0.2879,1.142857143,1.00110742,7.991150442,7.991150442,1,1806,1806,229,1,226,663,0,226,226,1808,1743266233,3/29/2025 17:50,784.9341738,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.421,2.421,0.3026,1.142857143,1.06257379,7.528888889,7.528888889,1,1694,1694,229,2,225,616,0,225,225,1800,1743267025,3/29/2025 18:02,743.5005929,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2524,2.2524,0.2815,1.142857143,1.088076693,7.352422907,7.352422907,1,1669,1669,229,0,227,624,0,227,227,1816,1743267775,3/29/2025 18:16,806.2682381,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3249,2.3249,0.2906,1.142857143,1.173402868,6.817777778,6.817777778,1,1534,1534,229,2,225,577,0,225,225,1800,1743268590,3/29/2025 18:29,774.2362368,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3992,2.3992,0.2999,1.142857143,1.09244713,7.32300885,7.32300885,1,1655,1655,229,1,226,614,0,226,226,1808,1743269371,3/29/2025 18:42,753.5818651,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2922,2.2922,0.2865,1.142857143,1.173126615,6.81938326,6.81938326,1,1548,1548,229,0,227,571,0,227,227,1816,1743270132,3/29/2025 18:55,792.2613661,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2445,2.2445,0.2806,1.142857143,1.150823828,6.95154185,6.95154185,1,1578,1578,229,0,227,596,0,227,227,1816,1743270932,3/29/2025 19:09,809.1015451,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2606,2.2606,0.2826,1.142857143,1.153846154,6.933333333,6.933333333,1,1560,1560,229,2,225,588,0,225,225,1800,1743272347,3/29/2025 19:32,796.2408981,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4961,2.4961,0.312,1.142857143,1.125154895,7.110132159,7.110132159,1,1614,1614,229,0,227,511,0,227,227,1816,1743273151,3/29/2025 19:44,727.536274,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3759,2.3759,0.297,1.142857143,1.172007848,6.825892857,6.825892857,1,1529,1529,229,3,224,570,0,224,224,1792,1743273885,3/29/2025 19:57,754.2384932,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3016,2.3016,0.2877,1.142857143,1.125,7.111111111,7.111111111,1,1600,1600,229,2,225,603,0,225,225,1800,1743274646,3/29/2025 20:10,782.0659471,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2758,2.2758,0.2845,1.142857143,1.165048544,6.866666667,6.866666667,1,1545,1545,229,2,225,581,0,225,225,1800,1743275436,3/29/2025 20:23,790.9286768,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2213,2.2213,0.2777,1.142857143,1.150823828,6.95154185,6.95154185,1,1578,1578,229,0,227,588,0,227,227,1816,1743276233,3/29/2025 20:37,817.5365388,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3887,2.3887,0.2986,1.142857143,1.124458204,7.114537445,7.114537445,1,1615,1615,229,0,227,572,0,227,227,1816,1743277058,3/29/2025 20:50,760.2358441,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2572,2.2572,0.2822,1.142857143,1.124458204,7.114537445,7.114537445,1,1615,1615,229,0,227,592,0,227,227,1816,1743277827,3/29/2025 21:03,804.5270119,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4882,2.4882,0.311,1.142857143,1.145047923,6.986607143,6.986607143,1,1565,1565,229,3,224,577,0,224,224,1792,1743278639,3/29/2025 21:15,720.2106681,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2592,2.2592,0.2824,1.142857143,1.087191822,7.35840708,7.35840708,1,1663,1663,229,1,226,631,0,226,226,1808,1743279367,3/29/2025 21:29,800.2702639,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.2139,2.2139,0.2767,1.142857143,1.162612036,6.881057269,6.881057269,1,1562,1562,229,0,227,585,0,227,227,1816,1743280175,3/29/2025 21:43,820.2546771,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.3876,2.3876,0.2984,1.142857143,1.226594301,6.522123894,6.522123894,1,1474,1474,229,1,226,517,0,226,226,1808,1743281003,3/29/2025 21:56,757.2597568,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4965,2.4965,0.3121,1.142857143,1.143580013,6.995575221,6.995575221,1,1581,1581,229,1,226,574,0,226,226,1808,1743281768,3/29/2025 22:08,724.2199759,127.0.0.1,Version 3.3
broadcast_bpf:ISD:8b:0r:7m:none,2.4856,2.4856,0.3107,1.142857143,1.209860093,6.612334802,6.612334802,1,1501,1501,229,0,227,534,0,227,227,1816,1743282500,3/29/2025 22:20,730.6226361,127.0.0.1,Version 3.3
