date,time,runtime,cache hitrate,GB processed,PDUs processed,base bps,Total Time in PCAPs,capfolder,source,poi,subnet,port,bitlength,rounding,muxBy,muxN,ecc,multipointer,oood,deskew,# MATCHES,MATCH CYCLES,BPS,BPS%,STEG BANDWIDTH,B ON WIRE,CAF,DISTANCE,Comment
2024-05-09,11:58:32,21:01:47.368515,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,ISD,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,8.258.101,384,36702,0.000405,0,205128205,33032404,4.0,19,5,WAN source:ISD, V8.0
2024-05-20,04:51:47,16:29:52.121569,100.00%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,8,6,none,0,none,4,0,sha3,3878619,360,34476,0.000380,0,192678227,31028952,2.0,41,52,WAN CAF=2 IPD multi4, V8.3
2024-05-11,11:14:19,17:10:36.845403,89.04%,11.48,211810529,109537199,900.054465,pcap-WAN2-all,IPD,all,0.0.0.0/32,-,4,6,iphash,1,none,0,0,sha3,9.699.536,451,43106,0.000394,0,183150183,38798144,4.0,21,84,WAN2 max CAF, V8.0
2024-05-09,13:01:23,22:04:37.772948,52.39%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,tcp_seq,all,0.0.0.0/32,-,4,6,none,0,none,0,0,sha3,7.006.769,326,31141,0.000343,0,174064404,28027076,4.0,22,98,WAN source:tcp_seq, V8.0
2024-05-24,06:29:01,14:07:47.208212,85.06%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,16,none,0,0,sha3,6802690,316,30234,0.000333,0,17,27210760,4.0,23,67,WAN CAF=4 IPD mux16, V8.4
2024-05-24,06:23:15,14:02:04.622183,99.94%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,8,none,0,0,sha3,6755030,314,30022,0.000331,0,17,27020120,4.0,23,84,WAN CAF=4 IPD mux8, V8.4
2024-05-10,02:12:45,13:11:18.975906,89.27%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,1,none,0,0,sha3,6.474.762,301,28776,0.000317,0,160836349,25899048,4.0,24,87,WAN mux iphash 1 bit, V8.0
2024-05-10,03:15:57,13:09:59.607316,89.27%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,2,none,0,0,sha3,6.474.762,301,28776,0.000317,0,160836349,25899048,4.0,24,87,WAN mux iphash 2 bit, V8.0
2024-05-10,16:25:13,16:46:12.508979,89.27%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,4,none,0,0,sha3,6.474.762,301,28776,0.000317,0,160836349,25899048,4.0,24,87,WAN mux iphash 4 bit, V8.0
2024-05-10,16:29:14,16:44:45.852288,89.27%,9.5,161035244,90662447,900.001841,pcap-WAN1-all,IPD,all,0.0.0.0/32,-,4,6,iphash,6,none,0,0,sha3,6.474.762,301,28776,0.000317,0,160836349,25899048,4.0,24,87,WAN mux iphash 6 bit, V8.0
